batter,bowling_team,runs,balls,dismissals,fours,sixes,strike_rate,average
NJ Maddinson,Delhi Capitals,4,6,6,1,0,66.66666666666666,0.6666666666666666
NJ Maddinson,Mumbai Indians,12,8,8,2,0,150.0,1.5
NJ Rimmington,Other,1,1,1,0,0,100.0,1.0
NK Patel,Chennai Super Kings,2,11,11,0,0,18.181818181818183,0.18181818181818182
NK Patel,Delhi Capitals,4,2,2,1,0,200.0,2.0
NK Patel,Kolkata Knight Riders,14,22,22,1,0,63.63636363636363,0.6363636363636364
NK Patel,Mumbai Indians,40,29,30,2,1,137.93103448275863,1.3333333333333333
NK Patel,Punjab Kings,57,39,40,10,0,146.15384615384613,1.425
NK Patel,Royal Challengers Bengaluru,4,16,19,0,0,25.0,0.21052631578947367
NL McCullum,Chennai Super Kings,15,16,16,0,0,93.75,0.9375
NL McCullum,Rajasthan Royals,11,6,7,0,1,183.33333333333331,1.5714285714285714
NLTC Perera,Chennai Super Kings,23,13,13,1,2,176.9230769230769,1.7692307692307692
NLTC Perera,Delhi Capitals,19,15,15,0,2,126.66666666666666,1.2666666666666666
NLTC Perera,Kolkata Knight Riders,74,63,63,2,4,117.46031746031747,1.1746031746031746
NLTC Perera,Mumbai Indians,14,14,15,0,1,100.0,0.9333333333333333
NLTC Perera,Other,35,28,28,3,1,125.0,1.25
NLTC Perera,Punjab Kings,90,58,62,5,6,155.17241379310346,1.4516129032258065
NLTC Perera,Rajasthan Royals,33,27,30,2,1,122.22222222222223,1.1
NLTC Perera,Royal Challengers Bengaluru,97,55,61,6,8,176.36363636363637,1.5901639344262295
NLTC Perera,Sunrisers Hyderabad,39,36,39,4,1,108.33333333333333,1.0
NM Coulter-Nile,Chennai Super Kings,5,4,4,1,0,125.0,1.25
NM Coulter-Nile,Delhi Capitals,1,2,2,0,0,50.0,0.5
NM Coulter-Nile,Kolkata Knight Riders,9,13,13,1,0,69.23076923076923,0.6923076923076923
NM Coulter-Nile,Mumbai Indians,9,6,6,0,1,150.0,1.5
NM Coulter-Nile,Punjab Kings,33,18,18,4,1,183.33333333333331,1.8333333333333333
NM Coulter-Nile,Rajasthan Royals,6,2,4,0,1,300.0,1.5
NM Coulter-Nile,Rising Pune Supergiants,8,8,8,0,1,100.0,1.0
NM Coulter-Nile,Royal Challengers Bengaluru,6,11,12,1,0,54.54545454545454,0.5
NM Coulter-Nile,Sunrisers Hyderabad,5,8,8,0,0,62.5,0.625
NS Naik,Delhi Capitals,7,16,17,1,0,43.75,0.4117647058823529
NS Naik,Mumbai Indians,2,6,6,0,0,33.33333333333333,0.3333333333333333
NS Naik,Sunrisers Hyderabad,22,28,30,1,0,78.57142857142857,0.7333333333333333
NT Ellis,Delhi Capitals,0,2,2,0,0,0.0,0.0
NT Ellis,Mumbai Indians,6,4,4,0,0,150.0,1.5
NT Ellis,Royal Challengers Bengaluru,1,2,2,0,0,50.0,0.5
NT Ellis,Sunrisers Hyderabad,12,17,18,0,1,70.58823529411765,0.6666666666666666
NV Ojha,Chennai Super Kings,277,189,194,23,17,146.56084656084656,1.4278350515463918
NV Ojha,Delhi Capitals,108,81,81,11,5,133.33333333333331,1.3333333333333333
NV Ojha,Kolkata Knight Riders,259,244,255,23,12,106.14754098360655,1.0156862745098039
NV Ojha,Mumbai Indians,96,103,109,8,2,93.20388349514563,0.8807339449541285
NV Ojha,Other,62,65,69,3,4,95.38461538461539,0.8985507246376812
NV Ojha,Punjab Kings,356,256,263,28,20,139.0625,1.3536121673003803
NV Ojha,Rajasthan Royals,72,74,78,6,2,97.2972972972973,0.9230769230769231
NV Ojha,Rising Pune Supergiants,34,35,35,1,2,97.14285714285714,0.9714285714285714
NV Ojha,Royal Challengers Bengaluru,184,156,164,12,9,117.94871794871796,1.1219512195121952
NV Ojha,Sunrisers Hyderabad,106,110,112,6,6,96.36363636363636,0.9464285714285714
Naman Dhir,Chennai Super Kings,17,12,12,1,0,141.66666666666669,1.4166666666666667
Naman Dhir,Delhi Capitals,90,46,46,8,5,195.65217391304347,1.9565217391304348
Naman Dhir,Gujarat Titans,54,37,41,7,2,145.94594594594594,1.3170731707317074
Naman Dhir,Kolkata Knight Riders,33,19,19,4,2,173.6842105263158,1.736842105263158
Naman Dhir,Lucknow Super Giants,133,63,67,10,10,211.11111111111111,1.9850746268656716
Naman Dhir,Punjab Kings,107,61,61,10,5,175.40983606557376,1.7540983606557377
Naman Dhir,Rajasthan Royals,25,14,14,3,1,178.57142857142858,1.7857142857142858
Naman Dhir,Royal Challengers Bengaluru,12,8,8,1,1,150.0,1.5
Naman Dhir,Sunrisers Hyderabad,30,26,27,2,2,115.38461538461537,1.1111111111111112
Navdeep Saini,Chennai Super Kings,4,7,8,0,0,57.14285714285714,0.5
Navdeep Saini,Delhi Capitals,12,12,12,1,0,100.0,1.0
Navdeep Saini,Mumbai Indians,2,2,2,0,0,100.0,1.0
Navdeep Saini,Punjab Kings,6,7,7,1,0,85.71428571428571,0.8571428571428571
Navdeep Saini,Rajasthan Royals,0,1,1,0,0,0.0,0.0
Navdeep Saini,Sunrisers Hyderabad,9,8,8,1,0,112.5,1.125
Naveen-ul-Haq,Delhi Capitals,2,4,4,0,0,50.0,0.5
Naveen-ul-Haq,Kolkata Knight Riders,2,3,3,0,0,66.66666666666666,0.6666666666666666
Naveen-ul-Haq,Mumbai Indians,1,5,5,0,0,20.0,0.2
Naveen-ul-Haq,Royal Challengers Bengaluru,13,13,14,2,0,100.0,0.9285714285714286
Nithish Kumar Reddy,Chennai Super Kings,48,36,37,3,1,133.33333333333331,1.2972972972972974
Nithish Kumar Reddy,Delhi Capitals,37,29,31,2,2,127.58620689655173,1.1935483870967742
Nithish Kumar Reddy,Gujarat Titans,52,44,46,4,2,118.18181818181819,1.1304347826086956
Nithish Kumar Reddy,Kolkata Knight Riders,80,59,61,8,3,135.59322033898303,1.3114754098360655
Nithish Kumar Reddy,Lucknow Super Giants,93,63,66,6,5,147.61904761904762,1.4090909090909092
Nithish Kumar Reddy,Mumbai Indians,41,42,42,3,0,97.61904761904762,0.9761904761904762
Nithish Kumar Reddy,Punjab Kings,101,63,65,5,8,160.31746031746033,1.5538461538461539
Nithish Kumar Reddy,Rajasthan Royals,139,80,86,7,13,173.75,1.6162790697674418
Nithish Kumar Reddy,Royal Challengers Bengaluru,18,26,27,0,1,69.23076923076923,0.6666666666666666
Noor Ahmad,Chennai Super Kings,7,5,5,1,0,140.0,1.4
Noor Ahmad,Delhi Capitals,1,7,7,0,0,14.285714285714285,0.14285714285714285
Noor Ahmad,Kolkata Knight Riders,3,10,10,0,0,30.0,0.3
Noor Ahmad,Lucknow Super Giants,4,2,2,1,0,200.0,2.0
Noor Ahmad,Mumbai Indians,1,3,3,0,0,33.33333333333333,0.3333333333333333
Noor Ahmad,Punjab Kings,0,1,1,0,0,0.0,0.0
Noor Ahmad,Rajasthan Royals,3,10,10,0,0,30.0,0.3
Noor Ahmad,Royal Challengers Bengaluru,8,10,11,0,1,80.0,0.7272727272727273
Noor Ahmad,Sunrisers Hyderabad,2,4,4,0,0,50.0,0.5
OA Shah,Chennai Super Kings,60,50,52,5,3,120.0,1.1538461538461537
OA Shah,Delhi Capitals,2,4,4,0,0,50.0,0.5
OA Shah,Kolkata Knight Riders,78,66,70,7,1,118.18181818181819,1.1142857142857143
OA Shah,Mumbai Indians,135,89,92,9,6,151.68539325842696,1.4673913043478262
OA Shah,Other,4,7,7,0,0,57.14285714285714,0.5714285714285714
OA Shah,Punjab Kings,37,20,22,3,2,185.0,1.6818181818181819
OA Shah,Rajasthan Royals,19,17,18,0,2,111.76470588235294,1.0555555555555556
OA Shah,Royal Challengers Bengaluru,73,47,48,5,6,155.3191489361702,1.5208333333333333
OA Shah,Sunrisers Hyderabad,98,89,92,5,3,110.1123595505618,1.065217391304348
OC McCoy,Gujarat Titans,8,5,5,0,1,160.0,1.6
OF Smith,Chennai Super Kings,3,7,9,0,0,42.857142857142854,0.3333333333333333
OF Smith,Gujarat Titans,0,1,1,0,0,0.0,0.0
OF Smith,Kolkata Knight Riders,9,12,15,0,1,75.0,0.6
OF Smith,Mumbai Indians,1,1,1,0,0,100.0,1.0
OF Smith,Royal Challengers Bengaluru,25,8,9,1,3,312.5,2.7777777777777777
OF Smith,Sunrisers Hyderabad,13,15,15,0,1,86.66666666666667,0.8666666666666667
P Awana,Chennai Super Kings,1,5,5,0,0,20.0,0.2
P Awana,Delhi Capitals,4,5,5,0,0,80.0,0.8
P Awana,Mumbai Indians,0,2,2,0,0,0.0,0.0
P Awana,Rajasthan Royals,0,1,1,0,0,0.0,0.0
P Awana,Sunrisers Hyderabad,0,1,1,0,0,0.0,0.0
P Chopra,Chennai Super Kings,8,6,6,2,0,133.33333333333331,1.3333333333333333
P Dogra,Chennai Super Kings,5,3,3,1,0,166.66666666666669,1.6666666666666667
P Dogra,Delhi Capitals,49,51,52,1,3,96.07843137254902,0.9423076923076923
P Dogra,Kolkata Knight Riders,20,32,33,0,0,62.5,0.6060606060606061
P Dogra,Mumbai Indians,41,29,30,2,2,141.3793103448276,1.3666666666666667
P Dogra,Punjab Kings,1,1,1,0,0,100.0,1.0
P Dogra,Royal Challengers Bengaluru,6,14,14,0,0,42.857142857142854,0.42857142857142855
P Dogra,Sunrisers Hyderabad,5,8,8,0,0,62.5,0.625
P Dubey,Mumbai Indians,7,13,13,0,0,53.84615384615385,0.5384615384615384
P Dubey,Punjab Kings,16,20,20,2,0,80.0,0.8
P Kumar,Chennai Super Kings,49,38,38,2,2,128.94736842105263,1.2894736842105263
P Kumar,Delhi Capitals,20,19,20,2,0,105.26315789473684,1.0
P Kumar,Kolkata Knight Riders,40,43,45,3,2,93.02325581395348,0.8888888888888888
P Kumar,Mumbai Indians,41,44,45,2,2,93.18181818181817,0.9111111111111111
P Kumar,Other,7,12,13,0,0,58.333333333333336,0.5384615384615384
P Kumar,Punjab Kings,42,36,36,3,1,116.66666666666667,1.1666666666666667
P Kumar,Rajasthan Royals,81,66,68,5,7,122.72727272727273,1.1911764705882353
P Kumar,Royal Challengers Bengaluru,17,13,15,2,1,130.76923076923077,1.1333333333333333
P Kumar,Sunrisers Hyderabad,43,43,43,3,2,100.0,1.0
P Negi,Chennai Super Kings,13,13,13,0,1,100.0,1.0
P Negi,Delhi Capitals,28,22,23,3,1,127.27272727272727,1.2173913043478262
P Negi,Kolkata Knight Riders,59,49,49,7,2,120.40816326530613,1.2040816326530612
P Negi,Mumbai Indians,100,73,78,6,4,136.986301369863,1.2820512820512822
P Negi,Other,43,31,31,4,2,138.70967741935485,1.3870967741935485
P Negi,Punjab Kings,29,25,27,2,1,115.99999999999999,1.0740740740740742
P Negi,Rajasthan Royals,9,10,10,1,0,90.0,0.9
P Negi,Rising Pune Supergiants,32,26,26,1,2,123.07692307692308,1.2307692307692308
P Negi,Royal Challengers Bengaluru,37,29,33,2,2,127.58620689655173,1.121212121212121
P Negi,Sunrisers Hyderabad,15,11,11,1,1,136.36363636363635,1.3636363636363635
P Nissanka,Chennai Super Kings,41,24,24,5,2,170.83333333333331,1.7083333333333333
P Nissanka,Gujarat Titans,41,24,25,6,1,170.83333333333331,1.64
P Nissanka,Lucknow Super Giants,1,5,7,0,0,20.0,0.14285714285714285
P Nissanka,Mumbai Indians,44,30,30,6,1,146.66666666666666,1.4666666666666666
P Parameswaran,Royal Challengers Bengaluru,1,1,1,0,0,100.0,1.0
P Parameswaran,Sunrisers Hyderabad,0,1,2,0,0,0.0,0.0
P Ray Barman,Sunrisers Hyderabad,19,24,25,2,0,79.16666666666666,0.76
P Sahu,Delhi Capitals,18,12,12,1,1,150.0,1.5
P Sahu,Kolkata Knight Riders,1,1,1,0,0,100.0,1.0
P Simran Singh,Chennai Super Kings,182,129,131,18,9,141.08527131782947,1.3893129770992367
P Simran Singh,Delhi Capitals,241,163,166,30,8,147.8527607361963,1.4518072289156627
P Simran Singh,Gujarat Titans,112,79,80,10,8,141.77215189873417,1.4
P Simran Singh,Kolkata Knight Riders,206,111,113,17,16,185.5855855855856,1.823008849557522
P Simran Singh,Lucknow Super Giants,192,106,108,19,12,181.13207547169813,1.7777777777777777
P Simran Singh,Mumbai Indians,134,89,93,15,5,150.56179775280899,1.4408602150537635
P Simran Singh,Rajasthan Royals,116,80,84,14,4,145.0,1.380952380952381
P Simran Singh,Royal Challengers Bengaluru,174,116,118,16,10,150.0,1.4745762711864407
P Simran Singh,Sunrisers Hyderabad,209,136,140,24,10,153.6764705882353,1.4928571428571429
PA Patel,Chennai Super Kings,330,273,276,34,9,120.87912087912088,1.1956521739130435
PA Patel,Delhi Capitals,354,301,315,48,4,117.6079734219269,1.1238095238095238
PA Patel,Kolkata Knight Riders,338,314,331,46,2,107.64331210191082,1.0211480362537764
PA Patel,Mumbai Indians,210,169,175,30,3,124.2603550295858,1.2
PA Patel,Other,180,140,143,23,4,128.57142857142858,1.2587412587412588
PA Patel,Punjab Kings,583,427,440,74,15,136.53395784543326,1.325
PA Patel,Rajasthan Royals,311,241,245,35,6,129.04564315352698,1.2693877551020407
PA Patel,Rising Pune Supergiants,129,102,107,15,3,126.47058823529412,1.205607476635514
PA Patel,Royal Challengers Bengaluru,210,205,212,27,2,102.4390243902439,0.9905660377358491
PA Patel,Sunrisers Hyderabad,203,186,198,33,1,109.13978494623655,1.0252525252525253
PA Reddy,Delhi Capitals,1,8,9,0,0,12.5,0.1111111111111111
PA Reddy,Mumbai Indians,7,9,9,1,0,77.77777777777779,0.7777777777777778
PA Reddy,Other,27,30,31,2,0,90.0,0.8709677419354839
PA Reddy,Punjab Kings,43,30,31,4,1,143.33333333333334,1.3870967741935485
PA Reddy,Rajasthan Royals,44,40,42,4,1,110.00000000000001,1.0476190476190477
PA Reddy,Royal Challengers Bengaluru,42,43,45,4,0,97.67441860465115,0.9333333333333333
PBB Rajapaksa,Chennai Super Kings,51,37,41,2,3,137.83783783783784,1.2439024390243902
PBB Rajapaksa,Delhi Capitals,4,5,6,1,0,80.0,0.6666666666666666
PBB Rajapaksa,Gujarat Titans,60,54,57,6,1,111.11111111111111,1.0526315789473684
PBB Rajapaksa,Kolkata Knight Riders,81,44,44,8,5,184.0909090909091,1.8409090909090908
PBB Rajapaksa,Lucknow Super Giants,9,7,8,1,0,128.57142857142858,1.125
PBB Rajapaksa,Rajasthan Royals,28,19,19,2,2,147.36842105263156,1.4736842105263157
PBB Rajapaksa,Royal Challengers Bengaluru,44,25,26,2,4,176.0,1.6923076923076923
PC Valthaty,Chennai Super Kings,120,63,64,19,2,190.47619047619045,1.875
PC Valthaty,Delhi Capitals,79,75,79,7,5,105.33333333333333,1.0
PC Valthaty,Kolkata Knight Riders,20,23,24,3,0,86.95652173913044,0.8333333333333334
PC Valthaty,Mumbai Indians,47,52,54,4,2,90.38461538461539,0.8703703703703703
PC Valthaty,Other,47,44,44,6,2,106.81818181818181,1.0681818181818181
PC Valthaty,Rajasthan Royals,59,46,47,6,3,128.26086956521738,1.2553191489361701
PC Valthaty,Royal Challengers Bengaluru,47,45,48,7,1,104.44444444444446,0.9791666666666666
PC Valthaty,Sunrisers Hyderabad,86,70,72,9,5,122.85714285714286,1.1944444444444444
PD Collingwood,Kolkata Knight Riders,55,48,48,3,2,114.58333333333333,1.1458333333333333
PD Collingwood,Mumbai Indians,2,5,5,0,0,40.0,0.4
PD Collingwood,Punjab Kings,4,7,8,0,0,57.14285714285714,0.5
PD Collingwood,Rajasthan Royals,16,8,8,2,1,200.0,2.0
PD Collingwood,Royal Challengers Bengaluru,75,46,47,3,7,163.04347826086956,1.5957446808510638
PD Collingwood,Sunrisers Hyderabad,51,42,43,1,3,121.42857142857142,1.186046511627907
PD Salt,Chennai Super Kings,98,64,67,9,5,153.125,1.462686567164179
PD Salt,Delhi Capitals,123,62,66,15,8,198.38709677419354,1.8636363636363635
PD Salt,Gujarat Titans,14,14,14,1,1,100.0,1.0
PD Salt,Kolkata Knight Riders,61,34,35,10,2,179.41176470588235,1.7428571428571429
PD Salt,Lucknow Super Giants,158,88,91,26,4,179.54545454545453,1.7362637362637363
PD Salt,Mumbai Indians,93,46,49,8,7,202.17391304347828,1.8979591836734695
PD Salt,Punjab Kings,199,111,114,20,12,179.27927927927928,1.7456140350877194
PD Salt,Rajasthan Royals,101,70,73,10,6,144.28571428571428,1.3835616438356164
PD Salt,Royal Challengers Bengaluru,165,79,80,17,11,208.86075949367088,2.0625
PD Salt,Sunrisers Hyderabad,183,115,119,18,8,159.1304347826087,1.5378151260504203
PHKD Mendis,Chennai Super Kings,32,22,25,3,0,145.45454545454547,1.28
PHKD Mendis,Gujarat Titans,1,6,6,0,0,16.666666666666664,0.16666666666666666
PHKD Mendis,Kolkata Knight Riders,27,20,20,1,2,135.0,1.35
PHKD Mendis,Lucknow Super Giants,32,21,21,3,0,152.38095238095238,1.5238095238095237
PJ Cummins,Chennai Super Kings,88,52,56,6,7,169.23076923076923,1.5714285714285714
PJ Cummins,Delhi Capitals,23,28,29,3,0,82.14285714285714,0.7931034482758621
PJ Cummins,Gujarat Titans,43,21,21,4,2,204.76190476190476,2.0476190476190474
PJ Cummins,Kolkata Knight Riders,71,63,63,6,3,112.6984126984127,1.126984126984127
PJ Cummins,Lucknow Super Giants,18,4,4,0,3,450.0,4.5
PJ Cummins,Mumbai Indians,200,104,109,12,16,192.30769230769232,1.834862385321101
PJ Cummins,Other,24,13,13,2,1,184.6153846153846,1.8461538461538463
PJ Cummins,Punjab Kings,21,22,25,2,0,95.45454545454545,0.84
PJ Cummins,Rajasthan Royals,42,34,34,2,2,123.52941176470588,1.2352941176470589
PJ Cummins,Rising Pune Supergiants,11,6,7,0,1,183.33333333333331,1.5714285714285714
PJ Cummins,Royal Challengers Bengaluru,68,52,53,2,6,130.76923076923077,1.2830188679245282
PJ Cummins,Sunrisers Hyderabad,3,3,3,0,0,100.0,1.0
PJ Sangwan,Chennai Super Kings,0,3,3,0,0,0.0,0.0
PJ Sangwan,Delhi Capitals,1,1,1,0,0,100.0,1.0
PJ Sangwan,Kolkata Knight Riders,0,1,1,0,0,0.0,0.0
PJ Sangwan,Mumbai Indians,12,18,19,0,0,66.66666666666666,0.631578947368421
PJ Sangwan,Punjab Kings,7,10,11,0,0,70.0,0.6363636363636364
PJ Sangwan,Rajasthan Royals,1,1,1,0,0,100.0,1.0
PJ Sangwan,Rising Pune Supergiants,1,2,2,0,0,50.0,0.5
PJ Sangwan,Royal Challengers Bengaluru,4,2,2,1,0,200.0,2.0
PJ Sangwan,Sunrisers Hyderabad,0,6,7,0,0,0.0,0.0
PK Garg,Chennai Super Kings,74,54,59,7,1,137.03703703703704,1.2542372881355932
PK Garg,Delhi Capitals,17,12,13,0,2,141.66666666666669,1.3076923076923077
PK Garg,Gujarat Titans,10,14,14,0,0,71.42857142857143,0.7142857142857143
PK Garg,Kolkata Knight Riders,25,38,38,0,1,65.78947368421053,0.6578947368421053
PK Garg,Mumbai Indians,79,54,54,6,3,146.2962962962963,1.462962962962963
PK Garg,Punjab Kings,7,13,13,0,0,53.84615384615385,0.5384615384615384
PK Garg,Rajasthan Royals,15,9,9,1,1,166.66666666666669,1.6666666666666667
PK Garg,Royal Challengers Bengaluru,34,38,38,1,1,89.47368421052632,0.8947368421052632
PK Garg,Sunrisers Hyderabad,12,9,9,1,0,133.33333333333331,1.3333333333333333
PM Sarvesh Kumar,Delhi Capitals,1,2,2,0,0,50.0,0.5
PN Mankad,Kolkata Knight Riders,26,20,20,5,0,130.0,1.3
PN Mankad,Mumbai Indians,3,7,7,0,0,42.857142857142854,0.42857142857142855
PN Mankad,Sunrisers Hyderabad,68,46,48,8,2,147.82608695652172,1.4166666666666667
PP Chawla,Chennai Super Kings,65,75,78,5,2,86.66666666666667,0.8333333333333334
PP Chawla,Delhi Capitals,90,73,74,8,3,123.28767123287672,1.2162162162162162
PP Chawla,Gujarat Titans,18,15,15,1,1,120.0,1.2
PP Chawla,Kolkata Knight Riders,58,45,47,5,2,128.88888888888889,1.2340425531914894
PP Chawla,Mumbai Indians,59,64,68,5,1,92.1875,0.8676470588235294
PP Chawla,Other,63,76,76,6,1,82.89473684210526,0.8289473684210527
PP Chawla,Punjab Kings,54,30,32,7,2,180.0,1.6875
PP Chawla,Rajasthan Royals,85,81,83,9,1,104.93827160493827,1.0240963855421688
PP Chawla,Rising Pune Supergiants,8,5,5,1,0,160.0,1.6
PP Chawla,Royal Challengers Bengaluru,21,15,15,1,1,140.0,1.4
PP Chawla,Sunrisers Hyderabad,103,84,87,8,6,122.61904761904762,1.1839080459770115
PP Ojha,Chennai Super Kings,4,11,11,0,0,36.36363636363637,0.36363636363636365
PP Ojha,Delhi Capitals,6,18,18,0,0,33.33333333333333,0.3333333333333333
PP Ojha,Mumbai Indians,2,4,4,0,0,50.0,0.5
PP Ojha,Other,1,2,2,0,0,50.0,0.5
PP Ojha,Rajasthan Royals,2,3,3,0,0,66.66666666666666,0.6666666666666666
PP Ojha,Royal Challengers Bengaluru,1,7,7,0,0,14.285714285714285,0.14285714285714285
PP Shaw,Chennai Super Kings,321,212,223,43,10,151.41509433962264,1.4394618834080717
PP Shaw,Gujarat Titans,35,25,26,5,0,140.0,1.3461538461538463
PP Shaw,Kolkata Knight Riders,428,255,260,50,17,167.84313725490196,1.646153846153846
PP Shaw,Lucknow Super Giants,110,72,75,18,2,152.77777777777777,1.4666666666666666
PP Shaw,Mumbai Indians,209,163,165,27,6,128.2208588957055,1.2666666666666666
PP Shaw,Punjab Kings,213,139,145,27,8,153.23741007194243,1.4689655172413794
PP Shaw,Rajasthan Royals,165,130,134,16,7,126.92307692307692,1.2313432835820894
PP Shaw,Royal Challengers Bengaluru,184,129,131,24,5,142.63565891472868,1.4045801526717556
PP Shaw,Sunrisers Hyderabad,227,158,162,28,6,143.67088607594937,1.4012345679012346
PR Shah,Delhi Capitals,23,32,35,1,0,71.875,0.6571428571428571
PR Shah,Other,5,5,5,1,0,100.0,1.0
PR Shah,Punjab Kings,5,5,5,0,0,100.0,1.0
PR Shah,Royal Challengers Bengaluru,19,23,23,2,0,82.6086956521739,0.8260869565217391
PR Shah,Sunrisers Hyderabad,40,26,29,5,2,153.84615384615387,1.3793103448275863
PR Veer,Punjab Kings,6,7,7,1,0,85.71428571428571,0.8571428571428571
PR Veer,Royal Challengers Bengaluru,43,29,29,6,1,148.27586206896552,1.4827586206896552
PSP Handscomb,Mumbai Indians,6,12,12,0,0,50.0,0.5
PV Tambe,Chennai Super Kings,3,3,3,0,0,100.0,1.0
PV Tambe,Royal Challengers Bengaluru,9,23,23,1,0,39.130434782608695,0.391304347826087
PV Tambe,Sunrisers Hyderabad,6,13,13,0,0,46.15384615384615,0.46153846153846156
PVD Chameera,Gujarat Titans,1,1,1,0,0,100.0,1.0
PVD Chameera,Kolkata Knight Riders,2,4,4,0,0,50.0,0.5
PVD Chameera,Mumbai Indians,8,10,10,0,0,80.0,0.8
PVD Chameera,Punjab Kings,17,10,10,0,2,170.0,1.7
PVD Chameera,Rajasthan Royals,13,9,11,2,0,144.44444444444443,1.1818181818181819
PVD Chameera,Royal Challengers Bengaluru,12,8,10,1,1,150.0,1.2
PVSN Raju,Chennai Super Kings,1,1,1,0,0,100.0,1.0
PWA Mulder,Delhi Capitals,9,11,12,1,0,81.81818181818183,0.75
PWH de Silva,Chennai Super Kings,14,12,12,0,1,116.66666666666667,1.1666666666666667
PWH de Silva,Kolkata Knight Riders,13,14,14,1,0,92.85714285714286,0.9285714285714286
PWH de Silva,Lucknow Super Giants,8,7,7,1,0,114.28571428571428,1.1428571428571428
PWH de Silva,Mumbai Indians,12,8,8,2,0,150.0,1.5
PWH de Silva,Punjab Kings,1,4,5,0,0,25.0,0.2
PWH de Silva,Rajasthan Royals,24,21,26,2,0,114.28571428571428,0.9230769230769231
PWH de Silva,Royal Challengers Bengaluru,1,3,3,0,0,33.33333333333333,0.3333333333333333
PWH de Silva,Sunrisers Hyderabad,8,19,20,1,0,42.10526315789473,0.4
Pankaj Singh,Delhi Capitals,1,1,1,0,0,100.0,1.0
Pankaj Singh,Mumbai Indians,1,2,2,0,0,50.0,0.5
Pankaj Singh,Punjab Kings,1,6,6,0,0,16.666666666666664,0.16666666666666666
Pankaj Singh,Sunrisers Hyderabad,4,3,3,0,0,133.33333333333331,1.3333333333333333
Parvez Rasool,Chennai Super Kings,2,2,2,0,0,100.0,1.0
Parvez Rasool,Kolkata Knight Riders,1,4,4,0,0,25.0,0.25
Parvez Rasool,Mumbai Indians,4,5,5,0,0,80.0,0.8
Parvez Rasool,Sunrisers Hyderabad,10,9,9,1,0,111.11111111111111,1.1111111111111112
Prince Yadav,Mumbai Indians,4,9,10,0,0,44.44444444444444,0.4
Prince Yadav,Punjab Kings,1,1,1,0,0,100.0,1.0
Priyansh Arya,Chennai Super Kings,165,68,70,15,13,242.6470588235294,2.357142857142857
Priyansh Arya,Delhi Capitals,76,43,45,6,6,176.74418604651163,1.6888888888888889
Priyansh Arya,Gujarat Titans,54,31,32,7,3,174.19354838709677,1.6875
Priyansh Arya,Kolkata Knight Riders,91,47,48,11,5,193.61702127659575,1.8958333333333333
Priyansh Arya,Lucknow Super Giants,9,13,13,1,0,69.23076923076923,0.6923076923076923
Priyansh Arya,Mumbai Indians,97,54,57,13,4,179.62962962962962,1.7017543859649122
Priyansh Arya,Rajasthan Royals,9,8,8,1,0,112.5,1.125
Priyansh Arya,Royal Challengers Bengaluru,69,50,52,9,2,138.0,1.3269230769230769
Priyansh Arya,Sunrisers Hyderabad,93,33,36,7,9,281.8181818181818,2.5833333333333335
Q de Kock,Chennai Super Kings,412,312,326,40,18,132.05128205128204,1.2638036809815951
Q de Kock,Delhi Capitals,374,268,273,40,13,139.55223880597015,1.36996336996337
